conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
UNIT_OF_MEASUREMENT:1,mm,mm,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCI
UNIT_OF_MEASUREMENT:2,cm,cm,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCI
UNIT_OF_MEASUREMENT:3,m,m,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCI
UNIT_OF_MEASUREMENT:4,g,,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCI
UNIT_OF_MEASUREMENT:5,kg,,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCI
UNIT_OF_MEASUREMENT:6,°,,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCI
UNIT_OF_MEASUREMENT:7,"-",,UNIT_OF_MEASUREMENT_AUTHORITY_DOCUMENT.csv,Index,GCICI
