conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
HISTRES_TYPE_ID:1,Site,,HERITAGE_RESOURCE_TYPE_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
HISTRES_TYPE_ID:2,Grave,,HERITAGE_RESOURCE_TYPE_AUTHORITY_DOCUMENT.csv,Index,SurveyLA
HISTRES_TYPE_ID:3,Object,,HERITAGE_RESOURCE_TYPE_AUTHORITY_DOCUMENT.csv,Index,SurveyLA

