conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
LOCATION_ACCURACY:1,Yes,,LOCATION_ACCURACY_AUTHORITY_DOCUMENT.csv,Index,GCI
LOCATION_ACCURACY:2,No,,LOCATION_ACCURACY_AUTHORITY_DOCUMENT.csv,Index,GCI

